base_name,noise,snr,accuracy
ch1_2428-83699-0018.gzip,white,0,88.61607142857143
ch1_6241-61943-0021.gzip,office,0,88.53503184713375
ch1_7976-105575-0004.gzip,pink,24,88.53333333333333
ch1_7976-105575-0004.gzip,pink,6,88.53333333333333
ch1_1462-170142-0038.gzip,office,18,88.44884488448845
ch1_5694-64025-0010.gzip,pink,24,88.37897853441895
ch1_2412-153954-0020.gzip,pink,6,88.35341365461848
ch1_2412-153954-0020.gzip,white,0,88.35341365461848
ch1_7976-105575-0004.gzip,office,0,88.26666666666667
ch1_5694-64025-0010.gzip,white,24,88.23094004441155
ch1_2428-83699-0018.gzip,white,18,88.05803571428571
ch1_2086-149220-0027.gzip,car80,6,87.9245283018868
ch1_1993-147965-0000.gzip,white,24,87.91208791208791
ch1_2803-161169-0002.gzip,white,6,87.90849673202614
ch1_6241-61943-0021.gzip,white,6,87.89808917197452
ch1_1462-170142-0038.gzip,car80,18,87.7887788778878
ch1_1462-170142-0038.gzip,office,24,87.7887788778878
ch1_1462-170142-0038.gzip,office,12,87.7887788778878
ch1_251-137823-0025.gzip,pink,0,87.71929824561404
ch1_2078-142845-0007.gzip,pink,12,87.65432098765432
ch1_2078-142845-0007.gzip,car80,18,87.57716049382717
ch1_1988-24833-0019.gzip,office,12,87.57396449704142
ch1_1988-24833-0019.gzip,office,18,87.57396449704142
ch1_2086-149220-0027.gzip,pink,6,87.54716981132076
ch1_251-137823-0006.gzip,pink,18,87.5
ch1_7850-286674-0002.gzip,white,6,87.35955056179775
ch1_7850-281318-0000.gzip,pink,24,87.3076923076923
ch1_5694-64025-0010.gzip,pink,12,87.26868985936343
ch1_2078-142845-0007.gzip,car80,24,87.26851851851852
ch1_6241-61943-0021.gzip,white,12,87.26114649681529
ch1_6241-61943-0021.gzip,pink,6,87.26114649681529
ch1_1462-170142-0038.gzip,white,0,87.12871287128714
ch1_251-137823-0006.gzip,car80,12,87.09677419354838
ch1_251-137823-0006.gzip,car80,24,87.09677419354838
ch1_251-137823-0006.gzip,car80,18,87.09677419354838
ch1_1988-24833-0019.gzip,office,0,86.98224852071006
ch1_2428-83699-0018.gzip,pink,24,86.94196428571429
ch1_2428-83699-0018.gzip,pink,6,86.94196428571429
ch1_2078-142845-0007.gzip,office,24,86.80555555555556
ch1_1462-170142-0038.gzip,office,6,86.79867986798679
ch1_1462-170142-0038.gzip,car80,24,86.79867986798679
ch1_2078-142845-0007.gzip,car80,12,86.72839506172839
ch1_6319-275224-0014.gzip,white,18,86.71641791044776
ch1_251-137823-0006.gzip,pink,12,86.69354838709677
ch1_2803-161169-0014.gzip,pink,12,86.6902237926973
ch1_7976-105575-0004.gzip,white,18,86.66666666666667
ch1_7976-105575-0004.gzip,car80,6,86.66666666666667
ch1_7976-105575-0004.gzip,office,18,86.66666666666667
ch1_6241-61943-0021.gzip,white,0,86.62420382165605
ch1_6241-61943-0021.gzip,office,6,86.62420382165605
ch1_6319-275224-0014.gzip,white,24,86.56716417910448
ch1_1462-170138-0022.gzip,wind,12,86.52849740932642
ch1_7850-286674-0002.gzip,car80,12,86.51685393258427
ch1_7850-286674-0002.gzip,car80,6,86.51685393258427
ch1_6319-275224-0014.gzip,pink,24,86.41791044776119
ch1_2086-149220-0027.gzip,car80,12,86.41509433962264
ch1_1988-24833-0019.gzip,white,0,86.3905325443787
ch1_5694-64025-0010.gzip,white,6,86.30643967431533
ch1_7850-281318-0000.gzip,white,0,86.15384615384616
ch1_6319-275224-0014.gzip,white,12,86.11940298507463
ch1_2803-161169-0014.gzip,white,6,86.10129564193169
ch1_1988-24833-0001.gzip,white,6,86.00405679513185
ch1_6241-61943-0021.gzip,pink,18,85.98726114649682
ch1_6241-61943-0021.gzip,white,18,85.98726114649682
ch1_6319-275224-0014.gzip,pink,18,85.82089552238806
ch1_1462-170138-0022.gzip,car80,6,85.75129533678756
ch1_2078-142845-0007.gzip,white,6,85.7253086419753
ch1_2428-83699-0018.gzip,car80,6,85.71428571428571
ch1_2803-161169-0002.gzip,pink,12,85.62091503267973
ch1_6295-244435-0018.gzip,wind,6,85.5421686746988
ch1_251-137823-0025.gzip,car80,24,85.52631578947368
ch1_251-137823-0006.gzip,white,6,85.48387096774194
ch1_251-137823-0006.gzip,wind,0,85.48387096774194
ch1_1462-170142-0038.gzip,Quiet,0,85.47854785478548
ch1_1462-170142-0017.gzip,wind,0,85.41666666666667
ch1_7850-281318-0000.gzip,pink,6,85.38461538461539
ch1_2428-83699-0018.gzip,white,24,85.37946428571429
