base_name,noise,snr,accuracy
ch1_7850-286674-0002.gzip,white,24,83.70786516853933
ch1_2428-83699-0018.gzip,office,6,83.70535714285714
ch1_2428-83699-0018.gzip,white,24,83.59375
ch1_1993-147965-0000.gzip,car80,24,83.51648351648352
ch1_2086-149220-0027.gzip,office,24,83.39622641509433
ch1_2428-83699-0018.gzip,car80,18,83.37053571428571
ch1_251-137823-0025.gzip,pink,0,83.33333333333333
ch1_2078-142845-0007.gzip,Babble,24,83.33333333333333
ch1_251-137823-0025.gzip,car80,0,83.33333333333333
ch1_6319-275224-0014.gzip,office,18,83.28358208955224
ch1_6319-275224-0014.gzip,car80,12,83.28358208955224
ch1_6313-66129-0008.gzip,pink,18,83.22784810126582
ch1_7976-105575-0004.gzip,car80,24,83.2
ch1_7850-281318-0000.gzip,Quiet,0,83.07692307692308
ch1_2803-161169-0014.gzip,car80,18,83.03886925795052
ch1_6313-66129-0008.gzip,white,12,82.9113924050633
ch1_7850-286674-0002.gzip,car80,24,82.86516853932584
ch1_1988-24833-0019.gzip,white,0,82.84023668639053
ch1_1988-24833-0019.gzip,Quiet,0,82.84023668639053
ch1_1988-24833-0019.gzip,car80,12,82.84023668639053
ch1_2428-83699-0018.gzip,white,0,82.8125
ch1_6241-61943-0021.gzip,white,0,82.80254777070064
ch1_2412-153954-0020.gzip,white,6,82.73092369477912
ch1_2412-153954-0020.gzip,white,0,82.73092369477912
ch1_2428-83699-0018.gzip,car80,12,82.70089285714286
ch1_7850-281318-0000.gzip,car80,12,82.6923076923077
ch1_6319-275224-0014.gzip,Babble,24,82.68656716417911
ch1_2803-161169-0002.gzip,white,0,82.6797385620915
ch1_2803-161169-0002.gzip,office,12,82.6797385620915
ch1_6319-275224-0014.gzip,Babble,18,82.53731343283582
ch1_6319-275224-0014.gzip,office,6,82.38805970149254
ch1_2428-83699-0018.gzip,pink,6,82.36607142857143
ch1_2803-161169-0002.gzip,car80,18,82.3529411764706
ch1_6313-66129-0008.gzip,pink,24,82.27848101265823
ch1_2086-149220-0027.gzip,car80,6,82.26415094339623
ch1_251-137823-0006.gzip,car80,18,82.25806451612904
ch1_1988-24833-0019.gzip,office,0,82.24852071005917
ch1_6241-61943-0021.gzip,office,24,82.1656050955414
ch1_6241-61943-0021.gzip,car80,18,82.1656050955414
ch1_1462-170138-0022.gzip,car80,6,82.12435233160622
ch1_6319-275224-0014.gzip,office,12,82.08955223880596
ch1_1993-147965-0000.gzip,car80,12,82.05128205128206
ch1_2428-83699-0018.gzip,office,0,82.03125
ch1_6313-66129-0008.gzip,white,18,81.9620253164557
ch1_2428-83699-0018.gzip,office,12,81.91964285714286
ch1_2078-142845-0007.gzip,office,0,81.79012345679013
ch1_777-126732-0060.gzip,white,6,81.74442190669372
ch1_7850-286674-0002.gzip,office,18,81.74157303370787
ch1_2803-161169-0002.gzip,pink,24,81.69934640522875
ch1_5694-64025-0010.gzip,office,12,81.64322723908217
ch1_2803-161169-0014.gzip,pink,18,81.50765606595995
ch1_2803-161169-0014.gzip,white,12,81.50765606595995
ch1_7850-286674-0002.gzip,car80,6,81.46067415730337
ch1_2803-161169-0002.gzip,white,18,81.37254901960785
ch1_6313-66129-0008.gzip,office,12,81.32911392405063
ch1_6313-66129-0008.gzip,white,24,81.32911392405063
ch1_2078-142845-0007.gzip,Babble,18,81.32716049382717
ch1_2412-153954-0020.gzip,car80,0,81.32530120481928
ch1_1993-147965-0000.gzip,Babble,24,81.31868131868131
ch1_1462-170142-0017.gzip,Babble,12,81.25
ch1_6319-275224-0014.gzip,white,0,81.19402985074628
ch1_1462-170142-0038.gzip,pink,6,81.18811881188118
ch1_1988-24833-0001.gzip,white,12,81.13590263691684
ch1_6313-66129-0008.gzip,car80,24,81.0126582278481
ch1_2412-153954-0020.gzip,car80,6,80.92369477911646
ch1_6319-275224-0014.gzip,Babble,12,80.8955223880597
ch1_6241-61943-0021.gzip,Quiet,0,80.89171974522293
ch1_5694-64025-0010.gzip,office,24,80.75499629903776
ch1_6313-66129-0008.gzip,car80,18,80.69620253164557
ch1_6313-66129-0008.gzip,office,18,80.69620253164557
ch1_5694-64025-0010.gzip,office,18,80.68097705403405
ch1_251-137823-0006.gzip,Quiet,0,80.64516129032258
ch1_1462-170138-0022.gzip,Babble,24,80.56994818652849
ch1_1462-170142-0038.gzip,Babble,24,80.52805280528052
ch1_2412-153954-0020.gzip,pink,6,80.52208835341365
ch1_2803-161169-0002.gzip,car80,6,80.3921568627451
ch1_2803-161169-0002.gzip,pink,6,80.3921568627451
ch1_1462-170138-0022.gzip,Babble,18,80.31088082901555
ch1_6319-275224-0014.gzip,office,0,80.29850746268657
ch1_2428-83699-0018.gzip,car80,24,80.24553571428571
ch1_5694-64025-0010.gzip,Quiet,0,80.23686158401185
ch1_1993-147965-0000.gzip,car80,6,80.21978021978022
ch1_1462-170142-0038.gzip,Babble,18,80.1980198019802
ch1_1988-24833-0001.gzip,white,0,80.12170385395538
ch1_5694-64025-0010.gzip,office,6,80.08882309400444
ch1_6313-66129-0008.gzip,office,24,80.0632911392405
ch1_7850-286674-0002.gzip,office,24,80.0561797752809
ch1_2428-83699-0018.gzip,office,18,80.02232142857143
ch1_2803-161169-0002.gzip,office,0,79.73856209150327
ch1_777-126732-0060.gzip,pink,12,79.71602434077079
ch1_6241-61943-0021.gzip,car80,0,79.61783439490446
ch1_1462-170142-0038.gzip,Babble,12,79.53795379537954
ch1_2803-161169-0014.gzip,office,6,79.50530035335689
ch1_7850-286674-0002.gzip,Quiet,0,79.49438202247191
ch1_251-137823-0006.gzip,car80,12,79.43548387096774
ch1_251-137823-0006.gzip,pink,6,79.43548387096774
ch1_6313-66129-0008.gzip,pink,12,79.43037974683544
ch1_6313-66129-0008.gzip,white,6,79.43037974683544
ch1_2078-142845-0007.gzip,pink,6,79.32098765432099
ch1_1462-170138-0022.gzip,Babble,12,79.27461139896373
ch1_2086-149220-0027.gzip,Babble,24,79.24528301886792
ch1_2086-149220-0027.gzip,Quiet,0,79.24528301886792
ch1_2803-161169-0014.gzip,white,0,79.15194346289752
ch1_6313-66129-0008.gzip,car80,12,79.11392405063292
ch1_1988-24833-0001.gzip,office,12,79.10750507099391
ch1_2803-161169-0002.gzip,car80,24,79.08496732026144
ch1_2412-153954-0020.gzip,office,6,78.91566265060241
ch1_1988-24833-0001.gzip,pink,18,78.90466531440163
ch1_5694-64025-0010.gzip,car80,24,78.90451517394523
ch1_1462-170142-0038.gzip,office,0,78.87788778877888
ch1_1988-24833-0001.gzip,office,6,78.70182555780933
ch1_1988-24833-0019.gzip,pink,6,78.69822485207101
ch1_2428-83699-0018.gzip,office,24,78.68303571428571
ch1_6313-66125-0003.gzip,white,12,78.67132867132867
ch1_6295-244435-0018.gzip,wind,0,78.6144578313253
ch1_251-137823-0025.gzip,Babble,12,78.50877192982456
ch1_1462-170138-0022.gzip,wind,12,78.49740932642487
ch1_1993-147965-0000.gzip,Babble,18,78.3882783882784
ch1_2078-142845-0007.gzip,Babble,12,78.16358024691358
ch1_1988-24833-0019.gzip,Babble,24,78.10650887573965
ch1_2803-161169-0014.gzip,pink,6,78.09187279151944
ch1_251-137823-0025.gzip,Babble,18,78.0701754385965
ch1_1993-147965-0000.gzip,white,0,78.02197802197803
ch1_6313-66125-0003.gzip,white,18,77.97202797202797
ch1_6313-66125-0003.gzip,pink,24,77.97202797202797
ch1_2803-161169-0014.gzip,car80,6,77.85630153121319
ch1_6313-66129-0008.gzip,office,6,77.84810126582279
ch1_2428-83699-0018.gzip,car80,6,77.79017857142857
ch1_6319-275224-0014.gzip,car80,6,77.76119402985074
ch1_1988-24833-0001.gzip,pink,6,77.68762677484787
ch1_6319-275224-0014.gzip,wind,18,77.61194029850746
ch1_7976-105575-0004.gzip,Babble,24,77.6
ch1_7976-105575-0004.gzip,Babble,12,77.6
ch1_2078-142845-0007.gzip,Quiet,0,77.46913580246914
ch1_6319-275224-0014.gzip,pink,6,77.46268656716418
ch1_1462-170138-0022.gzip,wind,6,77.46113989637306
ch1_7976-105575-0004.gzip,Babble,18,77.33333333333333
ch1_2078-142845-0007.gzip,white,0,77.31481481481481
ch1_5694-64025-0010.gzip,car80,18,77.20207253886011
ch1_1462-170138-0022.gzip,wind,18,77.20207253886011
ch1_251-137823-0025.gzip,Babble,24,77.19298245614036
ch1_251-137823-0025.gzip,Babble,6,77.19298245614036
ch1_2803-161169-0002.gzip,white,24,77.12418300653594
ch1_6295-244435-0018.gzip,pink,18,77.10843373493977
ch1_6313-66125-0003.gzip,pink,18,76.92307692307692
ch1_6313-66125-0003.gzip,white,24,76.92307692307692
ch1_6313-66125-0001.gzip,pink,18,76.86832740213524
ch1_6295-244435-0018.gzip,pink,24,76.80722891566265
ch1_7976-105575-0004.gzip,car80,0,76.8
ch1_2803-161169-0014.gzip,car80,24,76.7962308598351
ch1_2803-161169-0014.gzip,white,18,76.7962308598351
ch1_251-137823-0025.gzip,Quiet,0,76.75438596491227
ch1_6319-275224-0014.gzip,wind,6,76.71641791044776
ch1_2412-153954-0020.gzip,car80,12,76.70682730923694
ch1_7850-286674-0002.gzip,pink,0,76.68539325842697
ch1_1462-170138-0022.gzip,Babble,6,76.6839378238342
ch1_251-137823-0006.gzip,white,0,76.61290322580645
ch1_2086-149220-0027.gzip,Babble,18,76.60377358490567
ch1_6313-66125-0003.gzip,office,18,76.57342657342657
ch1_1462-170142-0038.gzip,wind,6,76.56765676567657
ch1_1993-147965-0000.gzip,office,24,76.55677655677655
ch1_1993-147965-0000.gzip,office,18,76.55677655677655
ch1_1993-147965-0000.gzip,pink,6,76.55677655677655
ch1_7850-281318-0000.gzip,office,0,76.53846153846153
ch1_6295-244435-0018.gzip,white,24,76.50602409638554
ch1_6295-244435-0018.gzip,white,18,76.50602409638554
ch1_1988-24833-0001.gzip,office,0,76.47058823529412
ch1_6319-275224-0014.gzip,wind,12,76.26865671641791
