base_name,noise,snr,accuracy
ch1_2412-153954-0020.gzip,pink,6,87.75100401606426
ch1_7976-105575-0004.gzip,car80,0,87.73333333333333
ch1_7850-286674-0002.gzip,car80,6,87.64044943820225
ch1_1988-24833-0001.gzip,white,6,87.62677484787018
ch1_6319-275224-0014.gzip,pink,24,87.61194029850746
ch1_2428-83699-0018.gzip,car80,12,87.61160714285714
ch1_1462-170142-0038.gzip,car80,12,87.45874587458746
ch1_2428-83699-0018.gzip,car80,6,87.38839285714286
ch1_2412-153954-0020.gzip,white,0,87.34939759036145
ch1_6319-275224-0014.gzip,white,18,87.31343283582089
ch1_7850-281318-0000.gzip,pink,18,87.3076923076923
ch1_7976-105575-0004.gzip,white,18,87.2
ch1_7976-105575-0004.gzip,office,0,87.2
ch1_1993-147965-0000.gzip,pink,6,87.17948717948718
ch1_2428-83699-0018.gzip,pink,18,87.16517857142857
ch1_1462-170142-0038.gzip,car80,18,87.12871287128714
ch1_2078-142845-0007.gzip,car80,18,87.1141975308642
ch1_251-137823-0006.gzip,pink,18,87.09677419354838
ch1_6295-244435-0018.gzip,wind,12,87.04819277108433
ch1_1462-170138-0022.gzip,wind,18,87.04663212435233
ch1_1462-170138-0022.gzip,Quiet,0,87.04663212435233
ch1_1988-24833-0019.gzip,office,12,86.98224852071006
ch1_2803-161169-0014.gzip,car80,12,86.92579505300354
ch1_6319-275224-0014.gzip,white,24,86.86567164179104
ch1_1462-170142-0017.gzip,wind,0,86.80555555555556
ch1_1462-170142-0038.gzip,car80,24,86.79867986798679
ch1_2078-142845-0007.gzip,pink,6,86.72839506172839
ch1_251-137823-0006.gzip,pink,24,86.69354838709677
ch1_7976-105575-0004.gzip,pink,24,86.66666666666667
ch1_6241-61943-0021.gzip,car80,0,86.62420382165605
ch1_6319-275224-0014.gzip,white,12,86.56716417910448
ch1_6319-275224-0014.gzip,car80,18,86.56716417910448
ch1_1993-147965-0000.gzip,pink,24,86.44688644688645
ch1_2086-149220-0027.gzip,car80,6,86.41509433962264
ch1_6313-66129-0008.gzip,white,6,86.39240506329114
ch1_1988-24833-0019.gzip,white,24,86.3905325443787
ch1_1462-170138-0022.gzip,wind,6,86.26943005181347
ch1_2803-161169-0014.gzip,pink,12,86.21908127208481
ch1_1462-170142-0038.gzip,office,12,86.13861386138613
ch1_2078-142845-0007.gzip,car80,12,86.11111111111111
ch1_2803-161169-0014.gzip,white,6,86.10129564193169
ch1_6313-66129-0008.gzip,pink,12,86.07594936708861
ch1_2086-149220-0027.gzip,car80,12,86.0377358490566
ch1_6241-61943-0021.gzip,white,0,85.98726114649682
ch1_6319-275224-0014.gzip,car80,24,85.97014925373135
ch1_251-137823-0025.gzip,car80,18,85.96491228070175
ch1_6319-275224-0014.gzip,car80,12,85.82089552238806
ch1_1988-24833-0001.gzip,pink,12,85.80121703853955
ch1_1988-24833-0019.gzip,pink,24,85.79881656804734
ch1_7850-286674-0002.gzip,car80,12,85.67415730337079
ch1_6319-275224-0014.gzip,pink,12,85.67164179104478
ch1_6319-275224-0014.gzip,white,6,85.67164179104478
ch1_6319-275224-0014.gzip,pink,18,85.67164179104478
ch1_2086-149220-0027.gzip,white,24,85.66037735849056
ch1_2803-161169-0002.gzip,white,12,85.62091503267973
ch1_6295-244435-0018.gzip,wind,6,85.5421686746988
ch1_1988-24833-0001.gzip,pink,6,85.39553752535497
ch1_6241-61943-0021.gzip,pink,18,85.35031847133757
ch1_5694-64025-0010.gzip,office,24,85.34418948926721
ch1_1988-24833-0019.gzip,office,0,85.20710059171597
ch1_1462-170142-0038.gzip,office,18,85.14851485148515
ch1_6313-66129-0008.gzip,white,12,85.12658227848101
ch1_251-137823-0006.gzip,pink,12,85.08064516129032
ch1_251-137823-0006.gzip,white,6,85.08064516129032
ch1_2428-83699-0018.gzip,white,18,85.04464285714286
ch1_6313-66125-0003.gzip,pink,12,84.96503496503496
ch1_6295-244435-0018.gzip,wind,18,84.93975903614458
ch1_1462-170142-0038.gzip,office,6,84.81848184818482
ch1_7976-105575-0004.gzip,office,24,84.8
ch1_1988-24833-0001.gzip,white,0,84.78701825557809
ch1_5694-64025-0010.gzip,office,6,84.7520355292376
ch1_6241-61943-0021.gzip,pink,6,84.71337579617834
ch1_251-137823-0006.gzip,car80,18,84.6774193548387
ch1_2803-161169-0002.gzip,pink,18,84.640522875817
ch1_1988-24833-0019.gzip,office,24,84.61538461538461
ch1_1988-24833-0019.gzip,pink,6,84.61538461538461
ch1_5694-64025-0010.gzip,Quiet,0,84.5299777942265
ch1_1462-170142-0038.gzip,pink,6,84.48844884488449
ch1_5694-64025-0010.gzip,office,18,84.4559585492228
ch1_2078-142845-0007.gzip,office,0,84.33641975308642
ch1_2078-142845-0007.gzip,office,24,84.33641975308642
ch1_5694-64025-0010.gzip,car80,12,84.30792005921539
ch1_7976-105575-0004.gzip,car80,12,84.26666666666667
ch1_6313-66125-0003.gzip,white,12,84.26573426573427
ch1_7850-281318-0000.gzip,white,24,84.23076923076923
ch1_1462-170138-0022.gzip,car80,6,84.19689119170984
ch1_2086-149220-0027.gzip,car80,0,84.15094339622641
ch1_2086-149220-0027.gzip,car80,18,84.15094339622641
ch1_5694-64025-0010.gzip,office,12,84.0858623242043
ch1_1462-170142-0017.gzip,pink,0,84.02777777777777
ch1_6313-66125-0001.gzip,pink,12,83.98576512455516
ch1_6313-66125-0003.gzip,pink,18,83.91608391608392
ch1_1993-147965-0000.gzip,car80,6,83.88278388278388
ch1_2803-161169-0014.gzip,car80,6,83.86336866902238
ch1_6313-66129-0008.gzip,pink,18,83.86075949367088
ch1_1462-170142-0038.gzip,car80,6,83.82838283828383
ch1_1462-170142-0038.gzip,Quiet,0,83.82838283828383
ch1_777-126732-0060.gzip,white,6,83.77281947261663
ch1_7976-105575-0004.gzip,pink,0,83.73333333333333
ch1_5694-64025-0010.gzip,car80,24,83.71576609918579
ch1_5694-64025-0010.gzip,car80,18,83.64174685418209
ch1_6313-66125-0003.gzip,white,18,83.56643356643356
ch1_6313-66125-0003.gzip,pink,24,83.56643356643356
ch1_1993-147965-0000.gzip,car80,18,83.51648351648352
ch1_251-137823-0006.gzip,car80,24,83.46774193548387
ch1_7976-105575-0004.gzip,white,24,83.46666666666667
ch1_7850-281318-0000.gzip,pink,24,83.46153846153847
ch1_6241-61943-0021.gzip,car80,12,83.43949044585987
ch1_2078-142845-0007.gzip,white,0,83.33333333333333
ch1_777-126732-0060.gzip,pink,6,83.16430020283975
ch1_1993-147965-0000.gzip,car80,24,83.15018315018315
ch1_1993-147965-0000.gzip,car80,12,83.15018315018315
ch1_6295-244435-0018.gzip,Babble,6,83.13253012048193
ch1_251-137823-0006.gzip,wind,0,83.06451612903226
ch1_2803-161169-0002.gzip,office,0,83.00653594771242
ch1_6319-275224-0014.gzip,office,24,82.98507462686567
ch1_2078-142845-0007.gzip,car80,6,82.94753086419753
ch1_7850-286674-0002.gzip,office,0,82.86516853932584
ch1_7850-286674-0002.gzip,pink,18,82.86516853932584
ch1_7850-286674-0002.gzip,white,12,82.86516853932584
ch1_1988-24833-0019.gzip,car80,12,82.84023668639053
ch1_1462-170142-0038.gzip,office,24,82.83828382838284
ch1_6319-275224-0014.gzip,Quiet,0,82.83582089552239
ch1_5694-64025-0010.gzip,pink,6,82.82753515914138
ch1_2412-153954-0020.gzip,car80,0,82.53012048192771
ch1_6295-244435-0018.gzip,wind,0,82.53012048192771
ch1_1462-170142-0038.gzip,wind,6,82.50825082508251
ch1_2428-83699-0018.gzip,pink,24,82.47767857142857
ch1_1462-170138-0022.gzip,wind,24,82.38341968911917
ch1_2803-161169-0002.gzip,white,18,82.3529411764706
ch1_2086-149220-0027.gzip,office,6,82.26415094339623
ch1_251-137823-0006.gzip,pink,6,82.25806451612904
ch1_251-137823-0006.gzip,Quiet,0,82.25806451612904
ch1_2428-83699-0018.gzip,white,24,82.25446428571429
ch1_2428-83699-0018.gzip,office,6,82.25446428571429
